areaCode,areaName,areaType,date,age,deaths,rollingSum,rollingRate
E92000001,England,nation,2022-04-04,05_09,0,0,0.0
E92000001,England,nation,2022-04-04,10_14,0,0,0.0
E92000001,England,nation,2022-04-04,15_19,0,2,0.1
E92000001,England,nation,2022-04-04,20_24,0,4,0.1
E92000001,England,nation,2022-04-04,25_29,1,6,0.2
E92000001,England,nation,2022-04-04,30_34,0,1,0.0
E92000001,England,nation,2022-04-04,35_39,0,4,0.1
E92000001,England,nation,2022-04-04,40_44,1,6,0.2
E92000001,England,nation,2022-04-04,45_49,1,14,0.4
E92000001,England,nation,2022-04-04,50_54,3,16,0.4
E92000001,England,nation,2022-04-04,55_59,5,25,0.7
E92000001,England,nation,2022-04-04,60+,201,1472,10.8
E92000001,England,nation,2022-04-04,60_64,8,41,1.3
E92000001,England,nation,2022-04-04,65_69,9,88,3.2
E92000001,England,nation,2022-04-04,70_74,19,128,4.5
E92000001,England,nation,2022-04-04,75_79,25,201,10.0
E92000001,England,nation,2022-04-04,80_84,31,248,17.1
E92000001,England,nation,2022-04-04,85_89,45,362,40.9
E92000001,England,nation,2022-04-04,90+,64,404,77.5
E92000001,England,nation,2022-04-03,00_04,0,0,0.0
E92000001,England,nation,2022-04-03,00_59,10,83,0.2
E92000001,England,nation,2022-04-03,05_09,0,1,0.0
E92000001,England,nation,2022-04-03,10_14,0,0,0.0
E92000001,England,nation,2022-04-03,15_19,1,2,0.1
E92000001,England,nation,2022-04-03,20_24,1,4,0.1
E92000001,England,nation,2022-04-03,25_29,0,5,0.1
E92000001,England,nation,2022-04-03,30_34,0,1,0.0
E92000001,England,nation,2022-04-03,35_39,1,5,0.1
E92000001,England,nation,2022-04-03,40_44,0,6,0.2
E92000001,England,nation,2022-04-03,45_49,0,17,0.5
E92000001,England,nation,2022-04-03,50_54,5,17,0.4
E92000001,England,nation,2022-04-03,55_59,2,25,0.7
E92000001,England,nation,2022-04-03,60+,221,1443,10.6
E92000001,England,nation,2022-04-03,60_64,5,38,1.2
E92000001,England,nation,2022-04-03,65_69,13,89,3.2
E92000001,England,nation,2022-04-03,70_74,15,130,4.6
E92000001,England,nation,2022-04-03,75_79,36,204,10.1
E92000001,England,nation,2022-04-03,80_84,44,247,17.0
E92000001,England,nation,2022-04-03,85_89,45,355,40.1
E92000001,England,nation,2022-04-03,90+,63,380,72.9
E92000001,England,nation,2022-04-02,00_04,0,0,0.0
E92000001,England,nation,2022-04-02,00_59,16,82,0.2
E92000001,England,nation,2022-04-02,05_09,0,1,0.0
E92000001,England,nation,2022-04-02,10_14,0,0,0.0
E92000001,England,nation,2022-04-02,15_19,0,1,0.0
E92000001,England,nation,2022-04-02,20_24,1,3,0.1
E92000001,England,nation,2022-04-02,25_29,2,6,0.2
E92000001,England,nation,2022-04-02,30_34,0,2,0.1
E92000001,England,nation,2022-04-02,35_39,2,5,0.1
E92000001,England,nation,2022-04-02,40_44,0,7,0.2
E92000001,England,nation,2022-04-02,45_49,2,18,0.5
E92000001,England,nation,2022-04-02,50_54,2,13,0.3
E92000001,England,nation,2022-04-02,55_59,7,26,0.7
E92000001,England,nation,2022-04-02,60+,238,1399,10.2
E92000001,England,nation,2022-04-02,60_64,5,36,1.1
E92000001,England,nation,2022-04-02,65_69,14,82,2.9
E92000001,England,nation,2022-04-02,70_74,24,132,4.7
E92000001,England,nation,2022-04-02,75_79,34,189,9.4
E92000001,England,nation,2022-04-02,80_84,41,236,16.3
E92000001,England,nation,2022-04-02,85_89,58,354,40.0
E92000001,England,nation,2022-04-02,90+,62,370,71.0
E92000001,England,nation,2022-04-01,00_04,0,1,0.0
E92000001,England,nation,2022-04-01,00_59,7,84,0.2
E92000001,England,nation,2022-04-01,05_09,0,1,0.0
E92000001,England,nation,2022-04-01,10_14,0,0,0.0
E92000001,England,nation,2022-04-01,15_19,0,2,0.1
E92000001,England,nation,2022-04-01,20_24,1,2,0.1
E92000001,England,nation,2022-04-01,25_29,0,5,0.1
E92000001,England,nation,2022-04-01,30_34,0,2,0.1
E92000001,England,nation,2022-04-01,35_39,0,8,0.2
E92000001,England,nation,2022-04-01,40_44,0,9,0.3
E92000001,England,nation,2022-04-01,45_49,3,18,0.5
E92000001,England,nation,2022-04-01,50_54,0,14,0.4
E92000001,England,nation,2022-04-01,55_59,3,22,0.6
E92000001,England,nation,2022-04-01,60+,209,1329,9.7
E92000001,England,nation,2022-04-01,60_64,5,38,1.2
E92000001,England,nation,2022-04-01,65_69,9,74,2.7
E92000001,England,nation,2022-04-01,70_74,23,121,4.3
E92000001,England,nation,2022-04-01,75_79,21,182,9.1
E92000001,England,nation,2022-04-01,80_84,40,224,15.5
E92000001,England,nation,2022-04-01,85_89,62,339,38.3
E92000001,England,nation,2022-04-01,90+,49,351,67.4
E92000001,England,nation,2022-03-31,00_04,0,1,0.0
E92000001,England,nation,2022-03-31,00_59,12,92,0.2
E92000001,England,nation,2022-03-31,05_09,0,1,0.0
E92000001,England,nation,2022-03-31,10_14,0,0,0.0
E92000001,England,nation,2022-03-31,15_19,1,2,0.1
E92000001,England,nation,2022-03-31,20_24,0,1,0.0
E92000001,England,nation,2022-03-31,25_29,1,5,0.1
E92000001,England,nation,2022-03-31,30_34,0,3,0.1
E92000001,England,nation,2022-03-31,35_39,0,9,0.2
E92000001,England,nation,2022-03-31,40_44,1,10,0.3
E92000001,England,nation,2022-03-31,45_49,4,16,0.4
E92000001,England,nation,2022-03-31,50_54,3,17,0.4
E92000001,England,nation,2022-03-31,55_59,2,27,0.7
E92000001,England,nation,2022-03-31,60+,210,1285,9.4
E92000001,England,nation,2022-03-31,60_64,3,37,1.2
E92000001,England,nation,2022-03-31,65_69,13,78,2.8
E92000001,England,nation,2022-03-31,70_74,16,110,3.9
E92000001,England,nation,2022-03-31,75_79,31,189,9.4
E92000001,England,nation,2022-03-31,80_84,37,220,15.2
E92000001,England,nation,2022-03-31,85_89,48,311,35.1
E92000001,England,nation,2022-03-31,90+,62,340,65.3
E92000001,England,nation,2022-03-30,00_04,0,1,0.0
E92000001,England,nation,2022-03-30,00_59,9,93,0.2
E92000001,England,nation,2022-03-30,05_09,0,1,0.0
E92000001,England,nation,2022-03-30,10_14,0,0,0.0
E92000001,England,nation,2022-03-30,15_19,0,1,0.0
E92000001,England,nation,2022-03-30,20_24,1,1,0.0
E92000001,England,nation,2022-03-30,25_29,1,4,0.1
E92000001,England,nation,2022-03-30,30_34,1,3,0.1
E92000001,England,nation,2022-03-30,35_39,0,9,0.2
E92000001,England,nation,2022-03-30,40_44,0,12,0.3
E92000001,England,nation,2022-03-30,45_49,2,14,0.4
E92000001,England,nation,2022-03-30,50_54,1,17,0.4
E92000001,England,nation,2022-03-30,55_59,3,30,0.8
E92000001,England,nation,2022-03-30,60+,203,1237,9.1
E92000001,England,nation,2022-03-30,60_64,5,35,1.1
E92000001,England,nation,2022-03-30,65_69,17,74,2.7
E92000001,England,nation,2022-03-30,70_74,18,111,3.9
E92000001,England,nation,2022-03-30,75_79,23,178,8.9
E92000001,England,nation,2022-03-30,80_84,28,212,14.6
E92000001,England,nation,2022-03-30,85_89,52,292,33.0
E92000001,England,nation,2022-03-30,90+,60,335,64.3
E92000001,England,nation,2022-03-29,00_04,0,1,0.0
E92000001,England,nation,2022-03-29,00_59,13,98,0.2
E92000001,England,nation,2022-03-29,05_09,0,1,0.0
E92000001,England,nation,2022-03-29,10_14,0,0,0.0
E92000001,England,nation,2022-03-29,15_19,0,1,0.0
E92000001,England,nation,2022-03-29,20_24,0,1,0.0
E92000001,England,nation,2022-03-29,25_29,1,4,0.1
E92000001,England,nation,2022-03-29,30_34,0,2,0.1
E92000001,England,nation,2022-03-29,35_39,1,9,0.2
E92000001,England,nation,2022-03-29,40_44,4,12,0.3
E92000001,England,nation,2022-03-29,45_49,2,14,0.4
E92000001,England,nation,2022-03-29,50_54,2,21,0.5
E92000001,England,nation,2022-03-29,55_59,3,32,0.9
E92000001,England,nation,2022-03-29,60+,190,1185,8.7
E92000001,England,nation,2022-03-29,60_64,10,36,1.1
E92000001,England,nation,2022-03-29,65_69,13,67,2.4
E92000001,England,nation,2022-03-29,70_74,13,102,3.6
E92000001,England,nation,2022-03-29,75_79,31,166,8.3
E92000001,England,nation,2022-03-29,80_84,27,208,14.4
E92000001,England,nation,2022-03-29,85_89,52,272,30.7
E92000001,England,nation,2022-03-29,90+,44,334,64.1
E92000001,England,nation,2022-03-28,00_04,0,1,0.0
E92000001,England,nation,2022-03-28,00_59,16,93,0.2
E92000001,England,nation,2022-03-28,05_09,1,1,0.0
E92000001,England,nation,2022-03-28,10_14,0,0,0.0
E92000001,England,nation,2022-03-28,15_19,0,1,0.0
E92000001,England,nation,2022-03-28,20_24,0,1,0.0
E92000001,England,nation,2022-03-28,25_29,0,3,0.1
E92000001,England,nation,2022-03-28,30_34,0,2,0.1
E92000001,England,nation,2022-03-28,35_39,1,9,0.2
E92000001,England,nation,2022-03-28,40_44,1,9,0.3
E92000001,England,nation,2022-03-28,45_49,4,13,0.4
E92000001,England,nation,2022-03-28,50_54,4,23,0.6
E92000001,England,nation,2022-03-28,55_59,5,30,0.8
E92000001,England,nation,2022-03-28,60+,172,1172,8.6
E92000001,England,nation,2022-03-28,60_64,5,29,0.9
E92000001,England,nation,2022-03-28,65_69,10,67,2.4
E92000001,England,nation,2022-03-28,70_74,21,103,3.7
E92000001,England,nation,2022-03-28,75_79,28,161,8.0
E92000001,England,nation,2022-03-28,80_84,30,214,14.8
E92000001,England,nation,2022-03-28,85_89,38,254,28.7
E92000001,England,nation,2022-03-28,90+,40,344,66.0
E92000001,England,nation,2022-03-27,00_04,0,1,0.0
E92000001,England,nation,2022-03-27,00_59,9,92,0.2
E92000001,England,nation,2022-03-27,05_09,0,0,0.0
E92000001,England,nation,2022-03-27,10_14,0,0,0.0
E92000001,England,nation,2022-03-27,15_19,0,1,0.0
E92000001,England,nation,2022-03-27,20_24,0,2,0.1
E92000001,England,nation,2022-03-27,25_29,1,3,0.1
E92000001,England,nation,2022-03-27,30_34,1,4,0.1
E92000001,England,nation,2022-03-27,35_39,1,8,0.2
E92000001,England,nation,2022-03-27,40_44,1,8,0.2
E92000001,England,nation,2022-03-27,45_49,1,10,0.3
E92000001,England,nation,2022-03-27,50_54,1,26,0.7
E92000001,England,nation,2022-03-27,55_59,3,29,0.8
E92000001,England,nation,2022-03-27,60+,177,1131,8.3
E92000001,England,nation,2022-03-27,60_64,3,29,0.9
E92000001,England,nation,2022-03-27,65_69,6,69,2.5
E92000001,England,nation,2022-03-27,70_74,17,92,3.3
E92000001,England,nation,2022-03-27,75_79,21,154,7.7
E92000001,England,nation,2022-03-27,80_84,33,201,13.9
E92000001,England,nation,2022-03-27,85_89,44,236,26.7
E92000001,England,nation,2022-03-27,90+,53,350,67.2
E92000001,England,nation,2022-03-26,00_04,1,2,0.1
E92000001,England,nation,2022-03-26,00_59,18,95,0.2
E92000001,England,nation,2022-03-26,05_09,0,0,0.0
E92000001,England,nation,2022-03-26,10_14,0,0,0.0
E92000001,England,nation,2022-03-26,15_19,1,1,0.0
E92000001,England,nation,2022-03-26,20_24,0,2,0.1
E92000001,England,nation,2022-03-26,25_29,1,3,0.1
E92000001,England,nation,2022-03-26,30_34,0,5,0.1
E92000001,England,nation,2022-03-26,35_39,5,7,0.2
E92000001,England,nation,2022-03-26,40_44,2,9,0.3
E92000001,England,nation,2022-03-26,45_49,2,9,0.2
E92000001,England,nation,2022-03-26,50_54,3,28,0.7
E92000001,England,nation,2022-03-26,55_59,3,29,0.8
E92000001,England,nation,2022-03-26,60+,168,1098,8.0
E92000001,England,nation,2022-03-26,60_64,7,30,0.9
E92000001,England,nation,2022-03-26,65_69,6,72,2.6
E92000001,England,nation,2022-03-26,70_74,13,85,3.0
E92000001,England,nation,2022-03-26,75_79,27,154,7.7
E92000001,England,nation,2022-03-26,80_84,29,192,13.2
E92000001,England,nation,2022-03-26,85_89,43,222,25.1
E92000001,England,nation,2022-03-26,90+,43,343,65.8
E92000001,England,nation,2022-03-25,00_04,0,1,0.0
E92000001,England,nation,2022-03-25,00_59,15,82,0.2
E92000001,England,nation,2022-03-25,05_09,0,0,0.0
E92000001,England,nation,2022-03-25,10_14,0,0,0.0
E92000001,England,nation,2022-03-25,15_19,0,0,0.0
E92000001,England,nation,2022-03-25,20_24,0,2,0.1
E92000001,England,nation,2022-03-25,25_29,0,3,0.1
E92000001,England,nation,2022-03-25,30_34,1,5,0.1
E92000001,England,nation,2022-03-25,35_39,1,2,0.1
E92000001,England,nation,2022-03-25,40_44,1,8,0.2
E92000001,England,nation,2022-03-25,45_49,1,8,0.2
E92000001,England,nation,2022-03-25,50_54,3,27,0.7
E92000001,England,nation,2022-03-25,55_59,8,26,0.7
E92000001,England,nation,2022-03-25,60+,165,1074,7.9
E92000001,England,nation,2022-03-25,60_64,4,28,0.9
E92000001,England,nation,2022-03-25,65_69,13,69,2.5
E92000001,England,nation,2022-03-25,70_74,12,85,3.0
E92000001,England,nation,2022-03-25,75_79,28,144,7.2
E92000001,England,nation,2022-03-25,80_84,36,190,13.1
E92000001,England,nation,2022-03-25,85_89,34,218,24.6
E92000001,England,nation,2022-03-25,90+,38,340,65.3
E92000001,England,nation,2022-03-24,00_04,0,1,0.0
E92000001,England,nation,2022-03-24,00_59,13,76,0.2
E92000001,England,nation,2022-03-24,05_09,0,1,0.0
E92000001,England,nation,2022-03-24,10_14,0,0,0.0
E92000001,England,nation,2022-03-24,15_19,0,0,0.0
E92000001,England,nation,2022-03-24,20_24,0,2,0.1
E92000001,England,nation,2022-03-24,25_29,0,4,0.1
E92000001,England,nation,2022-03-24,30_34,0,4,0.1
E92000001,England,nation,2022-03-24,35_39,0,2,0.1
E92000001,England,nation,2022-03-24,40_44,3,7,0.2
E92000001,England,nation,2022-03-24,45_49,2,9,0.2
E92000001,England,nation,2022-03-24,50_54,3,26,0.7
E92000001,England,nation,2022-03-24,55_59,5,20,0.5
E92000001,England,nation,2022-03-24,60+,162,1062,7.8
E92000001,England,nation,2022-03-24,60_64,1,26,0.8
E92000001,England,nation,2022-03-24,65_69,9,68,2.4
E92000001,England,nation,2022-03-24,70_74,17,84,3.0
E92000001,England,nation,2022-03-24,75_79,20,138,6.9
E92000001,England,nation,2022-03-24,80_84,29,184,12.7
E92000001,England,nation,2022-03-24,85_89,29,216,24.4
E92000001,England,nation,2022-03-24,90+,57,346,66.4
E92000001,England,nation,2022-03-23,00_04,0,2,0.1
E92000001,England,nation,2022-03-23,00_59,14,73,0.2
E92000001,England,nation,2022-03-23,05_09,0,1,0.0
E92000001,England,nation,2022-03-23,10_14,0,0,0.0
E92000001,England,nation,2022-03-23,15_19,0,0,0.0
E92000001,England,nation,2022-03-23,20_24,1,2,0.1
E92000001,England,nation,2022-03-23,25_29,1,4,0.1
E92000001,England,nation,2022-03-23,30_34,0,4,0.1
E92000001,England,nation,2022-03-23,35_39,0,3,0.1
E92000001,England,nation,2022-03-23,40_44,0,4,0.1
E92000001,England,nation,2022-03-23,45_49,2,7,0.2
E92000001,England,nation,2022-03-23,50_54,5,23,0.6
E92000001,England,nation,2022-03-23,55_59,5,23,0.6
E92000001,England,nation,2022-03-23,60+,151,1049,7.7
E92000001,England,nation,2022-03-23,60_64,6,29,0.9
E92000001,England,nation,2022-03-23,65_69,10,70,2.5
E92000001,England,nation,2022-03-23,70_74,9,83,2.9
E92000001,England,nation,2022-03-23,75_79,11,137,6.8
E92000001,England,nation,2022-03-23,80_84,24,186,12.8
E92000001,England,nation,2022-03-23,85_89,32,214,24.2
E92000001,England,nation,2022-03-23,90+,59,330,63.3
E92000001,England,nation,2022-03-22,00_04,0,2,0.1
E92000001,England,nation,2022-03-22,00_59,8,67,0.2
E92000001,England,nation,2022-03-22,05_09,0,1,0.0
E92000001,England,nation,2022-03-22,10_14,0,0,0.0
E92000001,England,nation,2022-03-22,15_19,0,0,0.0
E92000001,England,nation,2022-03-22,20_24,0,1,0.0
E92000001,England,nation,2022-03-22,25_29,0,3,0.1
E92000001,England,nation,2022-03-22,30_34,0,4,0.1
E92000001,England,nation,2022-03-22,35_39,1,3,0.1
E92000001,England,nation,2022-03-22,40_44,1,6,0.2
E92000001,England,nation,2022-03-22,45_49,1,7,0.2
E92000001,England,nation,2022-03-22,50_54,4,19,0.5
E92000001,England,nation,2022-03-22,55_59,1,21,0.6
E92000001,England,nation,2022-03-22,60+,177,1035,7.6
E92000001,England,nation,2022-03-22,60_64,3,24,0.8
E92000001,England,nation,2022-03-22,65_69,13,71,2.6
E92000001,England,nation,2022-03-22,70_74,14,86,3.1
E92000001,England,nation,2022-03-22,75_79,26,146,7.3
E92000001,England,nation,2022-03-22,80_84,33,179,12.4
E92000001,England,nation,2022-03-22,85_89,34,219,24.7
E92000001,England,nation,2022-03-22,90+,54,310,59.5
E92000001,England,nation,2022-03-21,00_04,0,2,0.1
E92000001,England,nation,2022-03-21,00_59,15,67,0.2
E92000001,England,nation,2022-03-21,05_09,0,1,0.0
E92000001,England,nation,2022-03-21,10_14,0,0,0.0
E92000001,England,nation,2022-03-21,15_19,0,0,0.0
E92000001,England,nation,2022-03-21,20_24,1,1,0.0
E92000001,England,nation,2022-03-21,25_29,0,3,0.1
E92000001,England,nation,2022-03-21,30_34,2,4,0.1
E92000001,England,nation,2022-03-21,35_39,0,2,0.1
E92000001,England,nation,2022-03-21,40_44,0,6,0.2
E92000001,England,nation,2022-03-21,45_49,1,6,0.2
E92000001,England,nation,2022-03-21,50_54,7,18,0.5
E92000001,England,nation,2022-03-21,55_59,4,24,0.6
E92000001,England,nation,2022-03-21,60+,131,982,7.2
E92000001,England,nation,2022-03-21,60_64,5,24,0.8
E92000001,England,nation,2022-03-21,65_69,12,67,2.4
E92000001,England,nation,2022-03-21,70_74,10,84,3.0
E92000001,England,nation,2022-03-21,75_79,21,143,7.1
E92000001,England,nation,2022-03-21,80_84,17,168,11.6
E92000001,England,nation,2022-03-21,85_89,20,206,23.3
E92000001,England,nation,2022-03-21,90+,46,290,55.7
E92000001,England,nation,2022-03-20,00_04,1,2,0.1
E92000001,England,nation,2022-03-20,00_59,12,68,0.2
E92000001,England,nation,2022-03-20,05_09,0,1,0.0
E92000001,England,nation,2022-03-20,10_14,0,0,0.0
E92000001,England,nation,2022-03-20,15_19,0,0,0.0
E92000001,England,nation,2022-03-20,20_24,0,1,0.0
E92000001,England,nation,2022-03-20,25_29,1,3,0.1
E92000001,England,nation,2022-03-20,30_34,2,3,0.1
E92000001,England,nation,2022-03-20,35_39,0,2,0.1
E92000001,England,nation,2022-03-20,40_44,2,6,0.2
E92000001,England,nation,2022-03-20,45_49,0,9,0.2
E92000001,England,nation,2022-03-20,50_54,3,16,0.4
E92000001,England,nation,2022-03-20,55_59,3,25,0.7
E92000001,England,nation,2022-03-20,60+,144,990,7.2
E92000001,England,nation,2022-03-20,60_64,4,24,0.8
E92000001,England,nation,2022-03-20,65_69,9,64,2.3
E92000001,England,nation,2022-03-20,70_74,10,83,2.9
E92000001,England,nation,2022-03-20,75_79,21,141,7.0
E92000001,England,nation,2022-03-20,80_84,24,175,12.1
E92000001,England,nation,2022-03-20,85_89,30,222,25.1
E92000001,England,nation,2022-03-20,90+,46,281,53.9
E92000001,England,nation,2022-03-19,00_04,0,1,0.0
E92000001,England,nation,2022-03-19,00_59,5,67,0.2
E92000001,England,nation,2022-03-19,05_09,0,1,0.0
E92000001,England,nation,2022-03-19,10_14,0,0,0.0
E92000001,England,nation,2022-03-19,15_19,0,0,0.0
E92000001,England,nation,2022-03-19,20_24,0,1,0.0
E92000001,England,nation,2022-03-19,25_29,1,2,0.1
E92000001,England,nation,2022-03-19,30_34,0,3,0.1
E92000001,England,nation,2022-03-19,35_39,0,2,0.1
E92000001,England,nation,2022-03-19,40_44,1,5,0.1
E92000001,England,nation,2022-03-19,45_49,1,11,0.3
E92000001,England,nation,2022-03-19,50_54,2,14,0.4
E92000001,England,nation,2022-03-19,55_59,0,27,0.7
E92000001,England,nation,2022-03-19,60+,144,961,7.0
E92000001,England,nation,2022-03-19,60_64,5,25,0.8
E92000001,England,nation,2022-03-19,65_69,3,68,2.4
E92000001,England,nation,2022-03-19,70_74,13,83,2.9
E92000001,England,nation,2022-03-19,75_79,17,132,6.6
E92000001,England,nation,2022-03-19,80_84,27,175,12.1
E92000001,England,nation,2022-03-19,85_89,39,211,23.8
E92000001,England,nation,2022-03-19,90+,40,267,51.2
E92000001,England,nation,2022-03-18,00_04,0,1,0.0
E92000001,England,nation,2022-03-18,00_59,9,71,0.2
E92000001,England,nation,2022-03-18,05_09,1,1,0.0
E92000001,England,nation,2022-03-18,10_14,0,0,0.0
E92000001,England,nation,2022-03-18,15_19,0,1,0.0
E92000001,England,nation,2022-03-18,20_24,0,1,0.0
E92000001,England,nation,2022-03-18,25_29,1,2,0.1
E92000001,England,nation,2022-03-18,30_34,0,3,0.1
E92000001,England,nation,2022-03-18,35_39,1,2,0.1
E92000001,England,nation,2022-03-18,40_44,0,5,0.1
E92000001,England,nation,2022-03-18,45_49,2,12,0.3
E92000001,England,nation,2022-03-18,50_54,2,15,0.4
E92000001,England,nation,2022-03-18,55_59,2,28,0.7
E92000001,England,nation,2022-03-18,60+,153,934,6.8
E92000001,England,nation,2022-03-18,60_64,2,21,0.7
E92000001,England,nation,2022-03-18,65_69,12,70,2.5
E92000001,England,nation,2022-03-18,70_74,11,81,2.9
E92000001,England,nation,2022-03-18,75_79,22,131,6.5
E92000001,England,nation,2022-03-18,80_84,30,165,11.4
E92000001,England,nation,2022-03-18,85_89,32,204,23.0
E92000001,England,nation,2022-03-18,90+,44,262,50.3
E92000001,England,nation,2022-03-17,00_04,1,1,0.0
E92000001,England,nation,2022-03-17,00_59,10,70,0.2
E92000001,England,nation,2022-03-17,05_09,0,0,0.0
E92000001,England,nation,2022-03-17,10_14,0,0,0.0
E92000001,England,nation,2022-03-17,15_19,0,1,0.0
E92000001,England,nation,2022-03-17,20_24,0,1,0.0
E92000001,England,nation,2022-03-17,25_29,0,1,0.0
E92000001,England,nation,2022-03-17,30_34,0,6,0.2
E92000001,England,nation,2022-03-17,35_39,1,2,0.1
E92000001,England,nation,2022-03-17,40_44,0,7,0.2
E92000001,England,nation,2022-03-17,45_49,0,10,0.3
E92000001,England,nation,2022-03-17,50_54,0,14,0.4
E92000001,England,nation,2022-03-17,55_59,8,27,0.7
E92000001,England,nation,2022-03-17,60+,149,892,6.5
E92000001,England,nation,2022-03-17,60_64,4,25,0.8
E92000001,England,nation,2022-03-17,65_69,11,63,2.3
E92000001,England,nation,2022-03-17,70_74,16,76,2.7
E92000001,England,nation,2022-03-17,75_79,19,119,5.9
E92000001,England,nation,2022-03-17,80_84,31,156,10.8
E92000001,England,nation,2022-03-17,85_89,27,202,22.8
E92000001,England,nation,2022-03-17,90+,41,251,48.2
E92000001,England,nation,2022-03-16,00_04,0,0,0.0
E92000001,England,nation,2022-03-16,00_59,8,69,0.2
E92000001,England,nation,2022-03-16,05_09,0,0,0.0
E92000001,England,nation,2022-03-16,10_14,0,0,0.0
E92000001,England,nation,2022-03-16,15_19,0,1,0.0
E92000001,England,nation,2022-03-16,20_24,0,2,0.1
E92000001,England,nation,2022-03-16,25_29,0,1,0.0
E92000001,England,nation,2022-03-16,30_34,0,8,0.2
E92000001,England,nation,2022-03-16,35_39,0,2,0.1
E92000001,England,nation,2022-03-16,40_44,2,7,0.2
E92000001,England,nation,2022-03-16,45_49,2,10,0.3
E92000001,England,nation,2022-03-16,50_54,1,16,0.4
E92000001,England,nation,2022-03-16,55_59,3,22,0.6
E92000001,England,nation,2022-03-16,60+,137,862,6.3
E92000001,England,nation,2022-03-16,60_64,1,21,0.7
E92000001,England,nation,2022-03-16,65_69,11,60,2.2
E92000001,England,nation,2022-03-16,70_74,12,70,2.5
E92000001,England,nation,2022-03-16,75_79,20,122,6.1
E92000001,England,nation,2022-03-16,80_84,17,147,10.1
E92000001,England,nation,2022-03-16,85_89,37,198,22.4
E92000001,England,nation,2022-03-16,90+,39,244,46.8
E92000001,England,nation,2022-03-15,00_04,0,0,0.0
E92000001,England,nation,2022-03-15,00_59,8,66,0.2
E92000001,England,nation,2022-03-15,05_09,0,0,0.0
E92000001,England,nation,2022-03-15,10_14,0,0,0.0
E92000001,England,nation,2022-03-15,15_19,0,2,0.1
E92000001,England,nation,2022-03-15,20_24,0,2,0.1
E92000001,England,nation,2022-03-15,25_29,0,1,0.0
E92000001,England,nation,2022-03-15,30_34,0,9,0.2
E92000001,England,nation,2022-03-15,35_39,0,2,0.1
E92000001,England,nation,2022-03-15,40_44,1,5,0.1
E92000001,England,nation,2022-03-15,45_49,0,8,0.2
E92000001,England,nation,2022-03-15,50_54,3,15,0.4
E92000001,England,nation,2022-03-15,55_59,4,22,0.6
E92000001,England,nation,2022-03-15,60+,124,843,6.2
E92000001,England,nation,2022-03-15,60_64,3,22,0.7
E92000001,England,nation,2022-03-15,65_69,9,54,1.9
E92000001,England,nation,2022-03-15,70_74,12,70,2.5
E92000001,England,nation,2022-03-15,75_79,23,120,6.0
E92000001,England,nation,2022-03-15,80_84,22,147,10.1
E92000001,England,nation,2022-03-15,85_89,21,194,21.9
E92000001,England,nation,2022-03-15,90+,34,236,45.3
E92000001,England,nation,2022-03-14,00_04,0,0,0.0
E92000001,England,nation,2022-03-14,00_59,16,63,0.1
E92000001,England,nation,2022-03-14,05_09,0,0,0.0
E92000001,England,nation,2022-03-14,10_14,0,0,0.0
E92000001,England,nation,2022-03-14,15_19,0,2,0.1
E92000001,England,nation,2022-03-14,20_24,1,2,0.1
E92000001,England,nation,2022-03-14,25_29,0,2,0.1
E92000001,England,nation,2022-03-14,30_34,1,9,0.2
E92000001,England,nation,2022-03-14,35_39,0,3,0.1
E92000001,England,nation,2022-03-14,40_44,0,5,0.1
E92000001,England,nation,2022-03-14,45_49,4,8,0.2
E92000001,England,nation,2022-03-14,50_54,5,13,0.3
E92000001,England,nation,2022-03-14,55_59,5,19,0.5
E92000001,England,nation,2022-03-14,60+,139,842,6.2
E92000001,England,nation,2022-03-14,60_64,5,23,0.7
E92000001,England,nation,2022-03-14,65_69,9,56,2.0
E92000001,England,nation,2022-03-14,70_74,9,67,2.4
E92000001,England,nation,2022-03-14,75_79,19,110,5.5
E92000001,England,nation,2022-03-14,80_84,24,150,10.4
E92000001,England,nation,2022-03-14,85_89,36,201,22.7
E92000001,England,nation,2022-03-14,90+,37,235,45.1
E92000001,England,nation,2022-03-13,00_04,0,0,0.0
E92000001,England,nation,2022-03-13,00_59,11,55,0.1
E92000001,England,nation,2022-03-13,05_09,0,0,0.0
E92000001,England,nation,2022-03-13,10_14,0,0,0.0
E92000001,England,nation,2022-03-13,15_19,0,2,0.1
E92000001,England,nation,2022-03-13,20_24,0,1,0.0
E92000001,England,nation,2022-03-13,25_29,0,2,0.1
E92000001,England,nation,2022-03-13,30_34,2,9,0.2
E92000001,England,nation,2022-03-13,35_39,0,6,0.2
E92000001,England,nation,2022-03-13,40_44,1,5,0.1
E92000001,England,nation,2022-03-13,45_49,2,6,0.2
E92000001,England,nation,2022-03-13,50_54,1,9,0.2
E92000001,England,nation,2022-03-13,55_59,5,15,0.4
E92000001,England,nation,2022-03-13,60+,115,812,5.9
E92000001,England,nation,2022-03-13,60_64,5,19,0.6
E92000001,England,nation,2022-03-13,65_69,13,52,1.9
E92000001,England,nation,2022-03-13,70_74,10,72,2.6
E92000001,England,nation,2022-03-13,75_79,12,106,5.3
E92000001,England,nation,2022-03-13,80_84,24,153,10.6
E92000001,England,nation,2022-03-13,85_89,19,183,20.7
E92000001,England,nation,2022-03-13,90+,32,227,43.6
E92000001,England,nation,2022-03-12,00_04,0,0,0.0
