areaCode,areaName,areaType,date,age,rate,value
E92000001,England,nation,2021-12-28,65_to_84,2297.2,208067
E92000001,England,nation,2021-12-28,85+,7118.3,100112
E92000001,England,nation,2021-12-27,18_to_64,619.7,210648
E92000001,England,nation,2021-12-27,6_to_17,83.3,6801
E92000001,England,nation,2021-12-27,0_to_5,168.5,6618
E92000001,England,nation,2021-12-27,65_to_84,2290.2,207440
E92000001,England,nation,2021-12-27,85+,7095.2,99787
E92000001,England,nation,2021-12-26,18_to_64,617.1,209780
E92000001,England,nation,2021-12-26,6_to_17,82.8,6762
E92000001,England,nation,2021-12-26,0_to_5,166.8,6552
E92000001,England,nation,2021-12-26,65_to_84,2284.6,206931
E92000001,England,nation,2021-12-26,85+,7076.0,99518
E92000001,England,nation,2021-12-25,18_to_64,615.2,209121
E92000001,England,nation,2021-12-25,6_to_17,82.4,6730
E92000001,England,nation,2021-12-25,0_to_5,165.3,6493
E92000001,England,nation,2021-12-25,65_to_84,2279.9,206508
E92000001,England,nation,2021-12-25,85+,7061.7,99317
E92000001,England,nation,2021-12-24,18_to_64,613.6,208570
E92000001,England,nation,2021-12-24,6_to_17,82.0,6696
E92000001,England,nation,2021-12-24,0_to_5,164.0,6443
E92000001,England,nation,2021-12-24,65_to_84,2275.1,206069
E92000001,England,nation,2021-12-24,85+,7046.9,99109
E92000001,England,nation,2021-12-23,18_to_64,612.1,208065
E92000001,England,nation,2021-12-23,6_to_17,81.7,6671
E92000001,England,nation,2021-12-23,0_to_5,163.2,6411
E92000001,England,nation,2021-12-23,65_to_84,2271.7,205766
E92000001,England,nation,2021-12-23,85+,7035.9,98954
E92000001,England,nation,2021-12-22,18_to_64,610.2,207434
E92000001,England,nation,2021-12-22,6_to_17,81.4,6645
E92000001,England,nation,2021-12-22,0_to_5,162.1,6367
E92000001,England,nation,2021-12-22,65_to_84,2267.7,205399
E92000001,England,nation,2021-12-22,85+,7023.1,98774
E92000001,England,nation,2021-12-21,18_to_64,608.2,206754
E92000001,England,nation,2021-12-21,6_to_17,81.0,6611
E92000001,England,nation,2021-12-21,0_to_5,161.2,6332
E92000001,England,nation,2021-12-21,65_to_84,2264.0,205062
E92000001,England,nation,2021-12-21,85+,7011.8,98614
E92000001,England,nation,2021-12-20,18_to_64,606.6,206193
E92000001,England,nation,2021-12-20,6_to_17,80.4,6565
E92000001,England,nation,2021-12-20,0_to_5,160.1,6290
E92000001,England,nation,2021-12-20,65_to_84,2260.7,204767
E92000001,England,nation,2021-12-20,85+,7000.8,98460
E92000001,England,nation,2021-12-19,18_to_64,604.9,205636
E92000001,England,nation,2021-12-19,6_to_17,80.1,6536
E92000001,England,nation,2021-12-19,0_to_5,159.5,6266
E92000001,England,nation,2021-12-19,65_to_84,2257.3,204453
E92000001,England,nation,2021-12-19,85+,6991.1,98323
E92000001,England,nation,2021-12-18,18_to_64,603.5,205152
E92000001,England,nation,2021-12-18,6_to_17,79.8,6515
E92000001,England,nation,2021-12-18,0_to_5,158.8,6238
E92000001,England,nation,2021-12-18,65_to_84,2254.3,204190
E92000001,England,nation,2021-12-18,85+,6981.8,98193
E92000001,England,nation,2021-12-17,18_to_64,602.4,204783
E92000001,England,nation,2021-12-17,6_to_17,79.6,6500
E92000001,England,nation,2021-12-17,0_to_5,158.2,6215
E92000001,England,nation,2021-12-17,65_to_84,2251.9,203970
E92000001,England,nation,2021-12-17,85+,6974.1,98085
E92000001,England,nation,2021-12-16,18_to_64,601.3,204391
E92000001,England,nation,2021-12-16,6_to_17,79.4,6480
E92000001,England,nation,2021-12-16,0_to_5,157.6,6193
E92000001,England,nation,2021-12-16,65_to_84,2249.6,203761
E92000001,England,nation,2021-12-16,85+,6967.1,97986
E92000001,England,nation,2021-12-15,18_to_64,600.1,203976
E92000001,England,nation,2021-12-15,6_to_17,79.1,6456
E92000001,England,nation,2021-12-15,0_to_5,156.8,6160
E92000001,England,nation,2021-12-15,65_to_84,2247.4,203558
E92000001,England,nation,2021-12-15,85+,6960.0,97886
E92000001,England,nation,2021-12-14,18_to_64,598.8,203540
E92000001,England,nation,2021-12-14,6_to_17,78.8,6435
E92000001,England,nation,2021-12-14,0_to_5,155.8,6122
E92000001,England,nation,2021-12-14,65_to_84,2244.8,203329
E92000001,England,nation,2021-12-14,85+,6954.2,97805
E92000001,England,nation,2021-12-13,18_to_64,597.4,203074
E92000001,England,nation,2021-12-13,6_to_17,78.5,6413
E92000001,England,nation,2021-12-13,0_to_5,155.3,6101
E92000001,England,nation,2021-12-13,65_to_84,2242.5,203113
E92000001,England,nation,2021-12-13,85+,6947.8,97715
E92000001,England,nation,2021-12-12,18_to_64,596.2,202679
E92000001,England,nation,2021-12-12,6_to_17,78.3,6390
E92000001,England,nation,2021-12-12,0_to_5,154.7,6076
E92000001,England,nation,2021-12-12,65_to_84,2239.7,202865
E92000001,England,nation,2021-12-12,85+,6940.5,97612
E92000001,England,nation,2021-12-11,18_to_64,595.1,202283
E92000001,England,nation,2021-12-11,6_to_17,77.9,6359
E92000001,England,nation,2021-12-11,0_to_5,153.8,6042
E92000001,England,nation,2021-12-11,65_to_84,2237.3,202647
E92000001,England,nation,2021-12-11,85+,6933.9,97519
E92000001,England,nation,2021-12-10,18_to_64,593.9,201896
E92000001,England,nation,2021-12-10,6_to_17,77.7,6343
E92000001,England,nation,2021-12-10,0_to_5,153.3,6022
E92000001,England,nation,2021-12-10,65_to_84,2235.3,202468
E92000001,England,nation,2021-12-10,85+,6927.2,97425
E92000001,England,nation,2021-12-09,18_to_64,592.9,201529
E92000001,England,nation,2021-12-09,6_to_17,77.5,6326
E92000001,England,nation,2021-12-09,0_to_5,152.8,6002
E92000001,England,nation,2021-12-09,65_to_84,2232.9,202250
E92000001,England,nation,2021-12-09,85+,6921.2,97340
E92000001,England,nation,2021-12-08,18_to_64,591.7,201148
E92000001,England,nation,2021-12-08,6_to_17,77.2,6307
E92000001,England,nation,2021-12-08,0_to_5,151.9,5968
E92000001,England,nation,2021-12-08,65_to_84,2230.2,202001
E92000001,England,nation,2021-12-08,85+,6912.9,97224
E92000001,England,nation,2021-12-07,18_to_64,590.5,200743
E92000001,England,nation,2021-12-07,6_to_17,77.0,6283
E92000001,England,nation,2021-12-07,0_to_5,151.5,5953
E92000001,England,nation,2021-12-07,65_to_84,2227.6,201771
E92000001,England,nation,2021-12-07,85+,6907.2,97144
E92000001,England,nation,2021-12-06,18_to_64,589.2,200296
E92000001,England,nation,2021-12-06,6_to_17,76.7,6262
E92000001,England,nation,2021-12-06,0_to_5,151.1,5937
E92000001,England,nation,2021-12-06,65_to_84,2225.1,201540
E92000001,England,nation,2021-12-06,85+,6901.3,97060
E92000001,England,nation,2021-12-05,18_to_64,588.1,199909
E92000001,England,nation,2021-12-05,6_to_17,76.3,6231
E92000001,England,nation,2021-12-05,0_to_5,150.8,5925
E92000001,England,nation,2021-12-05,65_to_84,2222.7,201320
E92000001,England,nation,2021-12-05,85+,6895.1,96974
E92000001,England,nation,2021-12-04,18_to_64,587.0,199551
E92000001,England,nation,2021-12-04,6_to_17,76.0,6207
E92000001,England,nation,2021-12-04,0_to_5,150.2,5901
E92000001,England,nation,2021-12-04,65_to_84,2219.9,201074
E92000001,England,nation,2021-12-04,85+,6889.7,96898
E92000001,England,nation,2021-12-03,18_to_64,586.0,199214
E92000001,England,nation,2021-12-03,6_to_17,75.9,6193
E92000001,England,nation,2021-12-03,0_to_5,149.8,5884
E92000001,England,nation,2021-12-03,65_to_84,2217.9,200885
E92000001,England,nation,2021-12-03,85+,6884.2,96820
E92000001,England,nation,2021-12-02,18_to_64,585.1,198903
E92000001,England,nation,2021-12-02,6_to_17,75.5,6168
E92000001,England,nation,2021-12-02,0_to_5,149.0,5854
E92000001,England,nation,2021-12-02,65_to_84,2215.9,200704
E92000001,England,nation,2021-12-02,85+,6878.7,96743
E92000001,England,nation,2021-12-01,18_to_64,584.0,198535
E92000001,England,nation,2021-12-01,6_to_17,75.3,6148
E92000001,England,nation,2021-12-01,0_to_5,148.6,5839
E92000001,England,nation,2021-12-01,65_to_84,2213.4,200481
E92000001,England,nation,2021-12-01,85+,6872.1,96650
E92000001,England,nation,2021-11-30,18_to_64,583.0,198179
E92000001,England,nation,2021-11-30,6_to_17,75.0,6125
E92000001,England,nation,2021-11-30,0_to_5,148.1,5819
E92000001,England,nation,2021-11-30,65_to_84,2211.0,200262
E92000001,England,nation,2021-11-30,85+,6866.4,96570
E92000001,England,nation,2021-11-29,18_to_64,582.0,197837
E92000001,England,nation,2021-11-29,6_to_17,74.8,6106
E92000001,England,nation,2021-11-29,0_to_5,147.5,5796
E92000001,England,nation,2021-11-29,65_to_84,2208.4,200025
E92000001,England,nation,2021-11-29,85+,6860.9,96492
E92000001,England,nation,2021-11-28,18_to_64,581.0,197490
E92000001,England,nation,2021-11-28,6_to_17,74.6,6090
E92000001,England,nation,2021-11-28,0_to_5,147.2,5782
E92000001,England,nation,2021-11-28,65_to_84,2206.3,199842
E92000001,England,nation,2021-11-28,85+,6853.1,96383
E92000001,England,nation,2021-11-27,18_to_64,580.1,197187
E92000001,England,nation,2021-11-27,6_to_17,74.4,6074
E92000001,England,nation,2021-11-27,0_to_5,146.7,5765
E92000001,England,nation,2021-11-27,65_to_84,2204.2,199650
E92000001,England,nation,2021-11-27,85+,6847.5,96304
E92000001,England,nation,2021-11-26,18_to_64,579.2,196875
E92000001,England,nation,2021-11-26,6_to_17,74.1,6053
E92000001,England,nation,2021-11-26,0_to_5,146.4,5753
E92000001,England,nation,2021-11-26,65_to_84,2202.1,199456
E92000001,England,nation,2021-11-26,85+,6842.5,96234
E92000001,England,nation,2021-11-25,18_to_64,578.2,196541
E92000001,England,nation,2021-11-25,6_to_17,73.9,6031
E92000001,England,nation,2021-11-25,0_to_5,146.1,5740
E92000001,England,nation,2021-11-25,65_to_84,2200.1,199274
E92000001,England,nation,2021-11-25,85+,6837.6,96165
E92000001,England,nation,2021-11-24,18_to_64,577.2,196205
E92000001,England,nation,2021-11-24,6_to_17,73.6,6009
E92000001,England,nation,2021-11-24,0_to_5,145.6,5722
E92000001,England,nation,2021-11-24,65_to_84,2197.8,199072
E92000001,England,nation,2021-11-24,85+,6832.5,96093
E92000001,England,nation,2021-11-23,18_to_64,576.1,195820
E92000001,England,nation,2021-11-23,6_to_17,73.3,5982
E92000001,England,nation,2021-11-23,0_to_5,145.4,5711
E92000001,England,nation,2021-11-23,65_to_84,2195.1,198823
E92000001,England,nation,2021-11-23,85+,6826.8,96013
E92000001,England,nation,2021-11-22,18_to_64,575.2,195515
E92000001,England,nation,2021-11-22,6_to_17,72.9,5952
E92000001,England,nation,2021-11-22,0_to_5,145.0,5696
E92000001,England,nation,2021-11-22,65_to_84,2192.6,198593
E92000001,England,nation,2021-11-22,85+,6821.2,95934
E92000001,England,nation,2021-11-21,18_to_64,574.2,195198
E92000001,England,nation,2021-11-21,6_to_17,72.7,5934
E92000001,England,nation,2021-11-21,0_to_5,144.6,5682
E92000001,England,nation,2021-11-21,65_to_84,2190.4,198400
E92000001,England,nation,2021-11-21,85+,6816.9,95874
E92000001,England,nation,2021-11-20,18_to_64,573.3,194874
E92000001,England,nation,2021-11-20,6_to_17,72.5,5920
E92000001,England,nation,2021-11-20,0_to_5,144.1,5660
E92000001,England,nation,2021-11-20,65_to_84,2188.1,198191
E92000001,England,nation,2021-11-20,85+,6811.3,95795
E92000001,England,nation,2021-11-19,18_to_64,572.4,194587
E92000001,England,nation,2021-11-19,6_to_17,72.2,5895
E92000001,England,nation,2021-11-19,0_to_5,143.7,5645
E92000001,England,nation,2021-11-19,65_to_84,2185.8,197978
E92000001,England,nation,2021-11-19,85+,6806.3,95724
E92000001,England,nation,2021-11-18,18_to_64,571.6,194287
E92000001,England,nation,2021-11-18,6_to_17,72.0,5875
E92000001,England,nation,2021-11-18,0_to_5,143.3,5631
E92000001,England,nation,2021-11-18,65_to_84,2183.4,197765
E92000001,England,nation,2021-11-18,85+,6799.9,95634
E92000001,England,nation,2021-11-17,18_to_64,570.5,193920
E92000001,England,nation,2021-11-17,6_to_17,71.7,5857
E92000001,England,nation,2021-11-17,0_to_5,142.9,5615
E92000001,England,nation,2021-11-17,65_to_84,2180.9,197533
E92000001,England,nation,2021-11-17,85+,6795.3,95570
E92000001,England,nation,2021-11-16,18_to_64,569.4,193567
E92000001,England,nation,2021-11-16,6_to_17,71.6,5846
E92000001,England,nation,2021-11-16,0_to_5,142.6,5602
E92000001,England,nation,2021-11-16,65_to_84,2177.7,197252
E92000001,England,nation,2021-11-16,85+,6790.4,95501
E92000001,England,nation,2021-11-15,18_to_64,568.5,193234
E92000001,England,nation,2021-11-15,6_to_17,71.3,5825
E92000001,England,nation,2021-11-15,0_to_5,142.2,5585
E92000001,England,nation,2021-11-15,65_to_84,2174.9,196995
E92000001,England,nation,2021-11-15,85+,6784.4,95416
E92000001,England,nation,2021-11-14,18_to_64,567.4,192875
E92000001,England,nation,2021-11-14,6_to_17,71.1,5803
E92000001,England,nation,2021-11-14,0_to_5,141.7,5568
E92000001,England,nation,2021-11-14,65_to_84,2172.3,196761
E92000001,England,nation,2021-11-14,85+,6779.9,95353
E92000001,England,nation,2021-11-13,18_to_64,566.6,192606
E92000001,England,nation,2021-11-13,6_to_17,70.8,5778
E92000001,England,nation,2021-11-13,0_to_5,141.2,5548
E92000001,England,nation,2021-11-13,65_to_84,2169.4,196499
E92000001,England,nation,2021-11-13,85+,6772.6,95251
E92000001,England,nation,2021-11-12,18_to_64,565.7,192301
E92000001,England,nation,2021-11-12,6_to_17,70.6,5763
E92000001,England,nation,2021-11-12,0_to_5,140.8,5533
E92000001,England,nation,2021-11-12,65_to_84,2166.9,196267
E92000001,England,nation,2021-11-12,85+,6766.4,95163
E92000001,England,nation,2021-11-11,18_to_64,564.8,191988
E92000001,England,nation,2021-11-11,6_to_17,70.4,5746
E92000001,England,nation,2021-11-11,0_to_5,140.3,5513
E92000001,England,nation,2021-11-11,65_to_84,2163.8,195992
E92000001,England,nation,2021-11-11,85+,6759.0,95059
E92000001,England,nation,2021-11-10,18_to_64,563.8,191641
E92000001,England,nation,2021-11-10,6_to_17,70.2,5729
E92000001,England,nation,2021-11-10,0_to_5,139.7,5490
E92000001,England,nation,2021-11-10,65_to_84,2160.4,195681
E92000001,England,nation,2021-11-10,85+,6752.0,94961
E92000001,England,nation,2021-11-09,18_to_64,562.6,191260
E92000001,England,nation,2021-11-09,6_to_17,69.9,5706
E92000001,England,nation,2021-11-09,0_to_5,139.2,5467
E92000001,England,nation,2021-11-09,65_to_84,2157.2,195394
E92000001,England,nation,2021-11-09,85+,6744.4,94854
E92000001,England,nation,2021-11-08,18_to_64,561.6,190892
E92000001,England,nation,2021-11-08,6_to_17,69.6,5684
E92000001,England,nation,2021-11-08,0_to_5,138.9,5455
E92000001,England,nation,2021-11-08,65_to_84,2154.0,195104
E92000001,England,nation,2021-11-08,85+,6736.2,94738
E92000001,England,nation,2021-11-07,18_to_64,560.5,190519
E92000001,England,nation,2021-11-07,6_to_17,69.3,5657
E92000001,England,nation,2021-11-07,0_to_5,138.5,5440
E92000001,England,nation,2021-11-07,65_to_84,2150.3,194764
E92000001,England,nation,2021-11-07,85+,6729.4,94643
E92000001,England,nation,2021-11-06,18_to_64,559.5,190180
E92000001,England,nation,2021-11-06,6_to_17,69.2,5646
E92000001,England,nation,2021-11-06,0_to_5,138.1,5424
E92000001,England,nation,2021-11-06,65_to_84,2147.1,194472
E92000001,England,nation,2021-11-06,85+,6723.6,94562
E92000001,England,nation,2021-11-05,18_to_64,558.6,189871
E92000001,England,nation,2021-11-05,6_to_17,68.9,5623
E92000001,England,nation,2021-11-05,0_to_5,137.8,5414
E92000001,England,nation,2021-11-05,65_to_84,2144.3,194218
E92000001,England,nation,2021-11-05,85+,6717.1,94470
E92000001,England,nation,2021-11-04,18_to_64,557.7,189574
E92000001,England,nation,2021-11-04,6_to_17,68.7,5607
E92000001,England,nation,2021-11-04,0_to_5,137.3,5394
E92000001,England,nation,2021-11-04,65_to_84,2141.3,193950
E92000001,England,nation,2021-11-04,85+,6711.1,94385
E92000001,England,nation,2021-11-03,18_to_64,556.7,189248
E92000001,England,nation,2021-11-03,6_to_17,68.5,5589
E92000001,England,nation,2021-11-03,0_to_5,137.0,5382
E92000001,England,nation,2021-11-03,65_to_84,2138.3,193678
E92000001,England,nation,2021-11-03,85+,6704.7,94296
E92000001,England,nation,2021-11-02,18_to_64,555.7,188895
E92000001,England,nation,2021-11-02,6_to_17,68.2,5565
E92000001,England,nation,2021-11-02,0_to_5,136.5,5361
E92000001,England,nation,2021-11-02,65_to_84,2135.0,193381
E92000001,England,nation,2021-11-02,85+,6696.8,94184
E92000001,England,nation,2021-11-01,18_to_64,554.6,188525
E92000001,England,nation,2021-11-01,6_to_17,67.9,5547
E92000001,England,nation,2021-11-01,0_to_5,136.1,5345
E92000001,England,nation,2021-11-01,65_to_84,2131.1,193031
E92000001,England,nation,2021-11-01,85+,6687.0,94047
E92000001,England,nation,2021-10-31,18_to_64,553.5,188145
E92000001,England,nation,2021-10-31,6_to_17,67.7,5530
E92000001,England,nation,2021-10-31,0_to_5,135.6,5327
E92000001,England,nation,2021-10-31,65_to_84,2127.3,192680
E92000001,England,nation,2021-10-31,85+,6677.6,93914
E92000001,England,nation,2021-10-30,18_to_64,552.4,187793
E92000001,England,nation,2021-10-30,6_to_17,67.4,5507
E92000001,England,nation,2021-10-30,0_to_5,135.3,5315
E92000001,England,nation,2021-10-30,65_to_84,2123.5,192338
E92000001,England,nation,2021-10-30,85+,6668.3,93783
E92000001,England,nation,2021-10-29,18_to_64,551.5,187474
E92000001,England,nation,2021-10-29,6_to_17,67.3,5494
E92000001,England,nation,2021-10-29,0_to_5,135.0,5302
E92000001,England,nation,2021-10-29,65_to_84,2120.1,192030
E92000001,England,nation,2021-10-29,85+,6662.0,93695
E92000001,England,nation,2021-10-28,18_to_64,550.4,187102
E92000001,England,nation,2021-10-28,6_to_17,67.0,5474
E92000001,England,nation,2021-10-28,0_to_5,134.6,5288
E92000001,England,nation,2021-10-28,65_to_84,2116.7,191719
E92000001,England,nation,2021-10-28,85+,6653.3,93573
E92000001,England,nation,2021-10-27,18_to_64,549.4,186748
E92000001,England,nation,2021-10-27,6_to_17,66.8,5452
E92000001,England,nation,2021-10-27,0_to_5,134.0,5264
E92000001,England,nation,2021-10-27,65_to_84,2112.6,191350
E92000001,England,nation,2021-10-27,85+,6644.9,93454
E92000001,England,nation,2021-10-26,18_to_64,548.2,186362
E92000001,England,nation,2021-10-26,6_to_17,66.5,5430
E92000001,England,nation,2021-10-26,0_to_5,133.4,5241
E92000001,England,nation,2021-10-26,65_to_84,2108.3,190964
E92000001,England,nation,2021-10-26,85+,6635.1,93317
E92000001,England,nation,2021-10-25,18_to_64,547.1,185985
E92000001,England,nation,2021-10-25,6_to_17,66.2,5404
E92000001,England,nation,2021-10-25,0_to_5,132.9,5223
E92000001,England,nation,2021-10-25,65_to_84,2104.4,190607
E92000001,England,nation,2021-10-25,85+,6625.7,93185
E92000001,England,nation,2021-10-24,18_to_64,546.0,185609
E92000001,England,nation,2021-10-24,6_to_17,65.9,5377
E92000001,England,nation,2021-10-24,0_to_5,132.4,5202
E92000001,England,nation,2021-10-24,65_to_84,2100.8,190283
E92000001,England,nation,2021-10-24,85+,6617.4,93068
E92000001,England,nation,2021-10-23,18_to_64,545.1,185278
E92000001,England,nation,2021-10-23,6_to_17,65.5,5349
E92000001,England,nation,2021-10-23,0_to_5,131.8,5178
E92000001,England,nation,2021-10-23,65_to_84,2097.2,189953
E92000001,England,nation,2021-10-23,85+,6609.2,92952
E92000001,England,nation,2021-10-22,18_to_64,544.2,184973
E92000001,England,nation,2021-10-22,6_to_17,65.2,5326
E92000001,England,nation,2021-10-22,0_to_5,131.4,5163
E92000001,England,nation,2021-10-22,65_to_84,2093.9,189653
E92000001,England,nation,2021-10-22,85+,6601.1,92839
E92000001,England,nation,2021-10-21,18_to_64,543.3,184676
E92000001,England,nation,2021-10-21,6_to_17,64.9,5301
E92000001,England,nation,2021-10-21,0_to_5,131.1,5149
E92000001,England,nation,2021-10-21,65_to_84,2090.4,189339
E92000001,England,nation,2021-10-21,85+,6593.3,92729
E92000001,England,nation,2021-10-20,18_to_64,542.3,184332
E92000001,England,nation,2021-10-20,6_to_17,64.7,5281
E92000001,England,nation,2021-10-20,0_to_5,130.8,5138
E92000001,England,nation,2021-10-20,65_to_84,2086.7,189003
E92000001,England,nation,2021-10-20,85+,6587.1,92641
E92000001,England,nation,2021-10-19,18_to_64,541.2,183953
E92000001,England,nation,2021-10-19,6_to_17,64.4,5254
E92000001,England,nation,2021-10-19,0_to_5,130.2,5115
E92000001,England,nation,2021-10-19,65_to_84,2082.8,188652
E92000001,England,nation,2021-10-19,85+,6578.3,92518
E92000001,England,nation,2021-10-18,18_to_64,540.1,183584
E92000001,England,nation,2021-10-18,6_to_17,64.0,5226
E92000001,England,nation,2021-10-18,0_to_5,129.8,5098
E92000001,England,nation,2021-10-18,65_to_84,2079.1,188313
E92000001,England,nation,2021-10-18,85+,6568.3,92377
E92000001,England,nation,2021-10-17,18_to_64,539.0,183211
E92000001,England,nation,2021-10-17,6_to_17,63.6,5194
E92000001,England,nation,2021-10-17,0_to_5,129.2,5074
E92000001,England,nation,2021-10-17,65_to_84,2075.4,187985
E92000001,England,nation,2021-10-17,85+,6558.4,92238
E92000001,England,nation,2021-10-16,18_to_64,537.9,182850
E92000001,England,nation,2021-10-16,6_to_17,63.4,5176
E92000001,England,nation,2021-10-16,0_to_5,128.5,5049
E92000001,England,nation,2021-10-16,65_to_84,2072.2,187696
E92000001,England,nation,2021-10-16,85+,6548.8,92103
E92000001,England,nation,2021-10-15,18_to_64,537.1,182561
E92000001,England,nation,2021-10-15,6_to_17,63.2,5158
E92000001,England,nation,2021-10-15,0_to_5,128.1,5032
E92000001,England,nation,2021-10-15,65_to_84,2069.0,187400
E92000001,England,nation,2021-10-15,85+,6540.1,91981
E92000001,England,nation,2021-10-14,18_to_64,536.1,182241
E92000001,England,nation,2021-10-14,6_to_17,62.9,5135
E92000001,England,nation,2021-10-14,0_to_5,127.6,5013
E92000001,England,nation,2021-10-14,65_to_84,2065.9,187117
E92000001,England,nation,2021-10-14,85+,6532.5,91874
E92000001,England,nation,2021-10-13,18_to_64,535.2,181934
E92000001,England,nation,2021-10-13,6_to_17,62.6,5111
E92000001,England,nation,2021-10-13,0_to_5,127.3,5001
E92000001,England,nation,2021-10-13,65_to_84,2062.8,186839
E92000001,England,nation,2021-10-13,85+,6524.8,91765
E92000001,England,nation,2021-10-12,18_to_64,534.3,181638
E92000001,England,nation,2021-10-12,6_to_17,62.2,5081
E92000001,England,nation,2021-10-12,0_to_5,126.9,4986
E92000001,England,nation,2021-10-12,65_to_84,2059.5,186540
E92000001,England,nation,2021-10-12,85+,6516.8,91653
E92000001,England,nation,2021-10-11,18_to_64,533.4,181315
E92000001,England,nation,2021-10-11,6_to_17,61.9,5056
E92000001,England,nation,2021-10-11,0_to_5,126.6,4974
E92000001,England,nation,2021-10-11,65_to_84,2056.2,186240
E92000001,England,nation,2021-10-11,85+,6509.7,91553
E92000001,England,nation,2021-10-10,18_to_64,532.6,181031
E92000001,England,nation,2021-10-10,6_to_17,61.6,5028
E92000001,England,nation,2021-10-10,0_to_5,126.2,4958
E92000001,England,nation,2021-10-10,65_to_84,2053.2,185972
E92000001,England,nation,2021-10-10,85+,6503.4,91464
E92000001,England,nation,2021-10-09,18_to_64,531.8,180773
E92000001,England,nation,2021-10-09,6_to_17,61.3,5008
E92000001,England,nation,2021-10-09,0_to_5,125.9,4948
E92000001,England,nation,2021-10-09,65_to_84,2050.8,185755
E92000001,England,nation,2021-10-09,85+,6496.2,91363
E92000001,England,nation,2021-10-08,18_to_64,531.0,180515
E92000001,England,nation,2021-10-08,6_to_17,61.1,4991
E92000001,England,nation,2021-10-08,0_to_5,125.6,4934
E92000001,England,nation,2021-10-08,65_to_84,2048.2,185517
E92000001,England,nation,2021-10-08,85+,6490.1,91277
E92000001,England,nation,2021-10-07,18_to_64,530.3,180276
E92000001,England,nation,2021-10-07,6_to_17,60.8,4968
E92000001,England,nation,2021-10-07,0_to_5,125.2,4917
E92000001,England,nation,2021-10-07,65_to_84,2045.5,185270
E92000001,England,nation,2021-10-07,85+,6483.5,91185
E92000001,England,nation,2021-10-06,18_to_64,529.5,180004
E92000001,England,nation,2021-10-06,6_to_17,60.6,4946
E92000001,England,nation,2021-10-06,0_to_5,124.8,4904
E92000001,England,nation,2021-10-06,65_to_84,2043.0,185043
E92000001,England,nation,2021-10-06,85+,6476.4,91085
E92000001,England,nation,2021-10-05,18_to_64,528.8,179751
E92000001,England,nation,2021-10-05,6_to_17,60.3,4927
E92000001,England,nation,2021-10-05,0_to_5,124.6,4897
E92000001,England,nation,2021-10-05,65_to_84,2040.1,184784
E92000001,England,nation,2021-10-05,85+,6469.7,90991
E92000001,England,nation,2021-10-04,18_to_64,528.0,179486
E92000001,England,nation,2021-10-04,6_to_17,60.1,4910
E92000001,England,nation,2021-10-04,0_to_5,124.3,4883
E92000001,England,nation,2021-10-04,65_to_84,2037.4,184540
E92000001,England,nation,2021-10-04,85+,6461.3,90873
E92000001,England,nation,2021-10-03,18_to_64,527.2,179222
E92000001,England,nation,2021-10-03,6_to_17,59.8,4882
E92000001,England,nation,2021-10-03,0_to_5,123.8,4863
E92000001,England,nation,2021-10-03,65_to_84,2034.8,184308
E92000001,England,nation,2021-10-03,85+,6455.4,90790
E92000001,England,nation,2021-10-02,18_to_64,526.5,178963
E92000001,England,nation,2021-10-02,6_to_17,59.5,4855
E92000001,England,nation,2021-10-02,0_to_5,123.2,4842
E92000001,England,nation,2021-10-02,65_to_84,2032.7,184113
E92000001,England,nation,2021-10-02,85+,6450.1,90715
E92000001,England,nation,2021-10-01,18_to_64,525.7,178709
E92000001,England,nation,2021-10-01,6_to_17,59.2,4835
E92000001,England,nation,2021-10-01,0_to_5,122.8,4823
E92000001,England,nation,2021-10-01,65_to_84,2030.8,183940
E92000001,England,nation,2021-10-01,85+,6444.2,90632
E92000001,England,nation,2021-09-30,18_to_64,525.0,178469
E92000001,England,nation,2021-09-30,6_to_17,59.0,4820
E92000001,England,nation,2021-09-30,0_to_5,122.4,4809
E92000001,England,nation,2021-09-30,65_to_84,2028.9,183766
E92000001,England,nation,2021-09-30,85+,6438.7,90555
E92000001,England,nation,2021-09-29,18_to_64,524.3,178219
E92000001,England,nation,2021-09-29,6_to_17,58.8,4797
E92000001,England,nation,2021-09-29,0_to_5,122.0,4793
E92000001,England,nation,2021-09-29,65_to_84,2026.7,183573
E92000001,England,nation,2021-09-29,85+,6433.8,90485
E92000001,England,nation,2021-09-28,18_to_64,523.4,177918
E92000001,England,nation,2021-09-28,6_to_17,58.5,4775
E92000001,England,nation,2021-09-28,0_to_5,121.5,4774
E92000001,England,nation,2021-09-28,65_to_84,2024.4,183365
E92000001,England,nation,2021-09-28,85+,6428.4,90410
E92000001,England,nation,2021-09-27,18_to_64,522.6,177658
E92000001,England,nation,2021-09-27,6_to_17,58.2,4751
E92000001,England,nation,2021-09-27,0_to_5,121.3,4765
E92000001,England,nation,2021-09-27,65_to_84,2021.9,183139
E92000001,England,nation,2021-09-27,85+,6422.9,90332
E92000001,England,nation,2021-09-26,18_to_64,521.9,177403
E92000001,England,nation,2021-09-26,6_to_17,57.9,4727
E92000001,England,nation,2021-09-26,0_to_5,120.9,4749
E92000001,England,nation,2021-09-26,65_to_84,2019.3,182900
E92000001,England,nation,2021-09-26,85+,6416.8,90247
E92000001,England,nation,2021-09-25,18_to_64,521.1,177145
E92000001,England,nation,2021-09-25,6_to_17,57.7,4708
