areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2022-04-21,65_69,879,7748,278.3
E92000001,England,nation,2022-04-21,70_74,821,7008,249.0
E92000001,England,nation,2022-04-21,75_79,587,5325,264.9
E92000001,England,nation,2022-04-21,80_84,435,3557,245.4
E92000001,England,nation,2022-04-21,85_89,348,2778,313.8
E92000001,England,nation,2022-04-21,90+,284,2303,442.0
E92000001,England,nation,2022-04-21,unassigned,9,58,
E92000001,England,nation,2022-04-20,00_04,213,1777,54.9
E92000001,England,nation,2022-04-20,00_59,11725,88023,205.2
E92000001,England,nation,2022-04-20,05_09,223,1676,47.4
E92000001,England,nation,2022-04-20,10_14,292,2264,65.9
E92000001,England,nation,2022-04-20,15_19,489,3554,114.1
E92000001,England,nation,2022-04-20,20_24,969,6611,190.4
E92000001,England,nation,2022-04-20,25_29,1298,8988,238.3
E92000001,England,nation,2022-04-20,30_34,1489,10688,279.5
E92000001,England,nation,2022-04-20,35_39,1326,10007,267.7
E92000001,England,nation,2022-04-20,40_44,1253,9567,275.2
E92000001,England,nation,2022-04-20,45_49,1259,9792,269.1
E92000001,England,nation,2022-04-20,50_54,1413,11379,293.6
E92000001,England,nation,2022-04-20,55_59,1501,11720,311.6
E92000001,England,nation,2022-04-20,60+,5239,41149,301.2
E92000001,England,nation,2022-04-20,60_64,1298,10141,317.2
E92000001,England,nation,2022-04-20,65_69,1075,8340,299.5
E92000001,England,nation,2022-04-20,70_74,895,7483,265.9
E92000001,England,nation,2022-04-20,75_79,720,5809,289.0
E92000001,England,nation,2022-04-20,80_84,516,3874,267.3
E92000001,England,nation,2022-04-20,85_89,382,2979,336.5
E92000001,England,nation,2022-04-20,90+,353,2523,484.2
E92000001,England,nation,2022-04-20,unassigned,9,54,
E92000001,England,nation,2022-04-19,00_04,245,1898,58.6
E92000001,England,nation,2022-04-19,00_59,14405,93463,217.9
E92000001,England,nation,2022-04-19,05_09,234,1769,50.0
E92000001,England,nation,2022-04-19,10_14,371,2360,68.7
E92000001,England,nation,2022-04-19,15_19,546,3718,119.3
E92000001,England,nation,2022-04-19,20_24,1214,6958,200.4
E92000001,England,nation,2022-04-19,25_29,1545,9504,252.0
E92000001,England,nation,2022-04-19,30_34,1777,11346,296.7
E92000001,England,nation,2022-04-19,35_39,1632,10757,287.8
E92000001,England,nation,2022-04-19,40_44,1541,10119,291.1
E92000001,England,nation,2022-04-19,45_49,1533,10346,284.3
E92000001,England,nation,2022-04-19,50_54,1906,12144,313.4
E92000001,England,nation,2022-04-19,55_59,1861,12544,333.5
E92000001,England,nation,2022-04-19,60+,6168,44244,323.9
E92000001,England,nation,2022-04-19,60_64,1492,10896,340.8
E92000001,England,nation,2022-04-19,65_69,1226,8910,320.0
E92000001,England,nation,2022-04-19,70_74,1041,8123,288.7
E92000001,England,nation,2022-04-19,75_79,859,6236,310.2
E92000001,England,nation,2022-04-19,80_84,610,4155,286.7
E92000001,England,nation,2022-04-19,85_89,502,3213,362.9
E92000001,England,nation,2022-04-19,90+,438,2711,520.3
E92000001,England,nation,2022-04-19,unassigned,22,53,
E92000001,England,nation,2022-04-18,00_04,256,2056,63.5
E92000001,England,nation,2022-04-18,00_59,14653,97678,227.7
E92000001,England,nation,2022-04-18,05_09,266,1958,55.3
E92000001,England,nation,2022-04-18,10_14,408,2445,71.2
E92000001,England,nation,2022-04-18,15_19,568,3851,123.6
E92000001,England,nation,2022-04-18,20_24,1099,7172,206.5
E92000001,England,nation,2022-04-18,25_29,1517,9851,261.2
E92000001,England,nation,2022-04-18,30_34,1710,11952,312.5
E92000001,England,nation,2022-04-18,35_39,1727,11321,302.8
E92000001,England,nation,2022-04-18,40_44,1554,10592,304.7
E92000001,England,nation,2022-04-18,45_49,1666,10805,297.0
E92000001,England,nation,2022-04-18,50_54,1930,12587,324.8
E92000001,England,nation,2022-04-18,55_59,1952,13088,347.9
E92000001,England,nation,2022-04-18,60+,5906,46825,342.8
E92000001,England,nation,2022-04-18,60_64,1581,11539,361.0
E92000001,England,nation,2022-04-18,65_69,1160,9362,336.2
E92000001,England,nation,2022-04-18,70_74,1081,8645,307.2
E92000001,England,nation,2022-04-18,75_79,837,6572,327.0
E92000001,England,nation,2022-04-18,80_84,510,4425,305.3
E92000001,England,nation,2022-04-18,85_89,405,3390,382.9
E92000001,England,nation,2022-04-18,90+,332,2892,555.0
E92000001,England,nation,2022-04-18,unassigned,7,44,
E92000001,England,nation,2022-04-17,00_04,278,2271,70.1
E92000001,England,nation,2022-04-17,00_59,11137,103779,242.0
E92000001,England,nation,2022-04-17,05_09,220,2144,60.6
E92000001,England,nation,2022-04-17,10_14,271,2568,74.7
E92000001,England,nation,2022-04-17,15_19,413,3995,128.2
E92000001,England,nation,2022-04-17,20_24,796,7540,217.1
E92000001,England,nation,2022-04-17,25_29,1058,10417,276.2
E92000001,England,nation,2022-04-17,30_34,1362,12764,333.7
E92000001,England,nation,2022-04-17,35_39,1240,12031,321.8
E92000001,England,nation,2022-04-17,40_44,1259,11268,324.1
E92000001,England,nation,2022-04-17,45_49,1288,11465,315.1
E92000001,England,nation,2022-04-17,50_54,1445,13397,345.7
E92000001,England,nation,2022-04-17,55_59,1507,13919,370.0
E92000001,England,nation,2022-04-17,60+,5124,50753,371.5
E92000001,England,nation,2022-04-17,60_64,1294,12369,386.9
E92000001,England,nation,2022-04-17,65_69,1077,10118,363.4
E92000001,England,nation,2022-04-17,70_74,975,9370,333.0
E92000001,England,nation,2022-04-17,75_79,718,7152,355.8
E92000001,England,nation,2022-04-17,80_84,459,4807,331.7
E92000001,England,nation,2022-04-17,85_89,344,3693,417.1
E92000001,England,nation,2022-04-17,90+,257,3244,622.6
E92000001,England,nation,2022-04-17,unassigned,1,46,
E92000001,England,nation,2022-04-16,00_04,241,2383,73.6
E92000001,England,nation,2022-04-16,00_59,10572,110563,257.8
E92000001,England,nation,2022-04-16,05_09,225,2411,68.1
E92000001,England,nation,2022-04-16,10_14,264,2814,81.9
E92000001,England,nation,2022-04-16,15_19,472,4318,138.6
E92000001,England,nation,2022-04-16,20_24,758,8001,230.4
E92000001,England,nation,2022-04-16,25_29,1024,11074,293.6
E92000001,England,nation,2022-04-16,30_34,1261,13482,352.5
E92000001,England,nation,2022-04-16,35_39,1121,12949,346.4
E92000001,England,nation,2022-04-16,40_44,1176,11932,343.2
E92000001,England,nation,2022-04-16,45_49,1229,12171,334.5
E92000001,England,nation,2022-04-16,50_54,1347,14269,368.2
E92000001,England,nation,2022-04-16,55_59,1454,14759,392.3
E92000001,England,nation,2022-04-16,60+,5515,53343,390.5
E92000001,England,nation,2022-04-16,60_64,1320,13161,411.7
E92000001,England,nation,2022-04-16,65_69,1142,10536,378.4
E92000001,England,nation,2022-04-16,70_74,1097,9841,349.7
E92000001,England,nation,2022-04-16,75_79,769,7588,377.5
E92000001,England,nation,2022-04-16,80_84,496,5058,349.0
E92000001,England,nation,2022-04-16,85_89,389,3826,432.1
E92000001,England,nation,2022-04-16,90+,302,3333,639.6
E92000001,England,nation,2022-04-16,unassigned,4,51,
E92000001,England,nation,2022-04-15,00_04,263,2536,78.3
E92000001,England,nation,2022-04-15,00_59,11506,115565,269.4
E92000001,England,nation,2022-04-15,05_09,245,2652,74.9
E92000001,England,nation,2022-04-15,10_14,321,3092,90.0
E92000001,England,nation,2022-04-15,15_19,500,4467,143.4
E92000001,England,nation,2022-04-15,20_24,792,8282,238.5
E92000001,England,nation,2022-04-15,25_29,1096,11534,305.8
E92000001,England,nation,2022-04-15,30_34,1372,14088,368.3
E92000001,England,nation,2022-04-15,35_39,1341,13634,364.7
E92000001,England,nation,2022-04-15,40_44,1238,12461,358.5
E92000001,England,nation,2022-04-15,45_49,1284,12637,347.3
E92000001,England,nation,2022-04-15,50_54,1525,14891,384.2
E92000001,England,nation,2022-04-15,55_59,1529,15291,406.5
E92000001,England,nation,2022-04-15,60+,5794,55256,404.5
E92000001,England,nation,2022-04-15,60_64,1396,13707,428.8
E92000001,England,nation,2022-04-15,65_69,1189,10905,391.7
E92000001,England,nation,2022-04-15,70_74,1098,10148,360.6
E92000001,England,nation,2022-04-15,75_79,835,7929,394.5
E92000001,England,nation,2022-04-15,80_84,531,5249,362.2
E92000001,England,nation,2022-04-15,85_89,408,3908,441.4
E92000001,England,nation,2022-04-15,90+,337,3410,654.4
E92000001,England,nation,2022-04-15,unassigned,6,58,
E92000001,England,nation,2022-04-14,00_04,281,2676,82.6
E92000001,England,nation,2022-04-14,00_59,14025,122412,285.4
E92000001,England,nation,2022-04-14,05_09,263,2943,83.1
E92000001,England,nation,2022-04-14,10_14,337,3374,98.2
E92000001,England,nation,2022-04-14,15_19,566,4689,150.5
E92000001,England,nation,2022-04-14,20_24,983,8805,253.6
E92000001,England,nation,2022-04-14,25_29,1450,12152,322.2
E92000001,England,nation,2022-04-14,30_34,1717,14824,387.6
E92000001,England,nation,2022-04-14,35_39,1620,14440,386.3
E92000001,England,nation,2022-04-14,40_44,1546,13247,381.1
E92000001,England,nation,2022-04-14,45_49,1533,13351,366.9
E92000001,England,nation,2022-04-14,50_54,1813,15739,406.1
E92000001,England,nation,2022-04-14,55_59,1916,16172,429.9
E92000001,England,nation,2022-04-14,60+,7403,58484,428.1
E92000001,England,nation,2022-04-14,60_64,1760,14571,455.8
E92000001,England,nation,2022-04-14,65_69,1471,11462,411.7
E92000001,England,nation,2022-04-14,70_74,1296,10616,377.2
E92000001,England,nation,2022-04-14,75_79,1071,8404,418.1
E92000001,England,nation,2022-04-14,80_84,752,5611,387.2
E92000001,England,nation,2022-04-14,85_89,549,4179,472.0
E92000001,England,nation,2022-04-14,90+,504,3641,698.8
E92000001,England,nation,2022-04-14,unassigned,5,68,
E92000001,England,nation,2022-04-13,00_04,334,2854,88.1
E92000001,England,nation,2022-04-13,00_59,17165,130413,304.1
E92000001,England,nation,2022-04-13,05_09,316,3231,91.3
E92000001,England,nation,2022-04-13,10_14,388,3753,109.2
E92000001,England,nation,2022-04-13,15_19,653,5042,161.8
E92000001,England,nation,2022-04-13,20_24,1316,9358,269.5
E92000001,England,nation,2022-04-13,25_29,1814,12920,342.6
E92000001,England,nation,2022-04-13,30_34,2147,15747,411.7
E92000001,England,nation,2022-04-13,35_39,2076,15380,411.4
E92000001,England,nation,2022-04-13,40_44,1805,14205,408.6
E92000001,England,nation,2022-04-13,45_49,1813,14203,390.3
E92000001,England,nation,2022-04-13,50_54,2178,16694,430.8
E92000001,England,nation,2022-04-13,55_59,2325,17026,452.6
E92000001,England,nation,2022-04-13,60+,8334,60779,444.9
E92000001,England,nation,2022-04-13,60_64,2053,15279,477.9
E92000001,England,nation,2022-04-13,65_69,1645,11908,427.7
E92000001,England,nation,2022-04-13,70_74,1535,11018,391.5
E92000001,England,nation,2022-04-13,75_79,1147,8705,433.1
E92000001,England,nation,2022-04-13,80_84,797,5763,397.7
E92000001,England,nation,2022-04-13,85_89,616,4326,488.6
E92000001,England,nation,2022-04-13,90+,541,3780,725.4
E92000001,England,nation,2022-04-13,unassigned,8,84,
E92000001,England,nation,2022-04-12,00_04,403,3038,93.8
E92000001,England,nation,2022-04-12,00_59,18620,139273,324.7
E92000001,England,nation,2022-04-12,05_09,423,3630,102.6
E92000001,England,nation,2022-04-12,10_14,456,4250,123.7
E92000001,England,nation,2022-04-12,15_19,679,5516,177.0
E92000001,England,nation,2022-04-12,20_24,1428,9967,287.0
E92000001,England,nation,2022-04-12,25_29,1892,13827,366.6
E92000001,England,nation,2022-04-12,30_34,2383,16728,437.4
E92000001,England,nation,2022-04-12,35_39,2196,16350,437.4
E92000001,England,nation,2022-04-12,40_44,2014,15206,437.4
E92000001,England,nation,2022-04-12,45_49,1992,15123,415.6
E92000001,England,nation,2022-04-12,50_54,2349,17693,456.6
E92000001,England,nation,2022-04-12,55_59,2405,17945,477.0
E92000001,England,nation,2022-04-12,60+,8749,63292,463.3
E92000001,England,nation,2022-04-12,60_64,2135,16014,500.9
E92000001,England,nation,2022-04-12,65_69,1678,12391,445.0
E92000001,England,nation,2022-04-12,70_74,1563,11416,405.7
E92000001,England,nation,2022-04-12,75_79,1195,9140,454.7
E92000001,England,nation,2022-04-12,80_84,880,5980,412.6
E92000001,England,nation,2022-04-12,85_89,679,4480,506.0
E92000001,England,nation,2022-04-12,90+,619,3871,742.9
E92000001,England,nation,2022-04-12,unassigned,13,95,
E92000001,England,nation,2022-04-11,00_04,471,3241,100.0
E92000001,England,nation,2022-04-11,00_59,20754,149397,348.3
E92000001,England,nation,2022-04-11,05_09,452,4048,114.4
E92000001,England,nation,2022-04-11,10_14,531,4750,138.3
E92000001,England,nation,2022-04-11,15_19,712,6016,193.1
E92000001,England,nation,2022-04-11,20_24,1467,10555,304.0
E92000001,England,nation,2022-04-11,25_29,2083,14860,394.0
E92000001,England,nation,2022-04-11,30_34,2522,17815,465.8
E92000001,England,nation,2022-04-11,35_39,2437,17611,471.1
E92000001,England,nation,2022-04-11,40_44,2230,16339,470.0
E92000001,England,nation,2022-04-11,45_49,2326,16253,446.7
E92000001,England,nation,2022-04-11,50_54,2740,18854,486.5
E92000001,England,nation,2022-04-11,55_59,2783,19055,506.5
E92000001,England,nation,2022-04-11,60+,9834,66174,484.4
E92000001,England,nation,2022-04-11,60_64,2411,16901,528.7
E92000001,England,nation,2022-04-11,65_69,1916,12887,462.8
E92000001,England,nation,2022-04-11,70_74,1806,11903,423.0
E92000001,England,nation,2022-04-11,75_79,1417,9556,475.4
E92000001,England,nation,2022-04-11,80_84,892,6150,424.4
E92000001,England,nation,2022-04-11,85_89,708,4715,532.6
E92000001,England,nation,2022-04-11,90+,684,4062,779.6
E92000001,England,nation,2022-04-11,unassigned,9,100,
E92000001,England,nation,2022-04-10,00_04,390,3459,106.8
E92000001,England,nation,2022-04-10,00_59,17921,160816,375.0
E92000001,England,nation,2022-04-10,05_09,487,4685,132.4
E92000001,England,nation,2022-04-10,10_14,517,5511,160.4
E92000001,England,nation,2022-04-10,15_19,736,6772,217.3
E92000001,England,nation,2022-04-10,20_24,1257,11404,328.4
E92000001,England,nation,2022-04-10,25_29,1715,15996,424.1
E92000001,England,nation,2022-04-10,30_34,2080,19054,498.2
E92000001,England,nation,2022-04-10,35_39,2158,18990,508.0
E92000001,England,nation,2022-04-10,40_44,1923,17507,503.6
E92000001,England,nation,2022-04-10,45_49,1994,17247,474.0
E92000001,England,nation,2022-04-10,50_54,2317,20034,517.0
E92000001,England,nation,2022-04-10,55_59,2347,20157,535.8
E92000001,England,nation,2022-04-10,60+,7714,69283,507.2
E92000001,England,nation,2022-04-10,60_64,2086,17883,559.4
E92000001,England,nation,2022-04-10,65_69,1495,13474,483.9
E92000001,England,nation,2022-04-10,70_74,1446,12262,435.7
E92000001,England,nation,2022-04-10,75_79,1154,9968,495.9
E92000001,England,nation,2022-04-10,80_84,710,6429,443.6
E92000001,England,nation,2022-04-10,85_89,477,4962,560.5
E92000001,England,nation,2022-04-10,90+,346,4305,826.2
E92000001,England,nation,2022-04-10,unassigned,6,115,
E92000001,England,nation,2022-04-09,00_04,394,3676,113.5
E92000001,England,nation,2022-04-09,00_59,15574,168846,393.7
E92000001,England,nation,2022-04-09,05_09,466,5198,146.9
E92000001,England,nation,2022-04-09,10_14,542,6098,177.5
E92000001,England,nation,2022-04-09,15_19,621,7220,231.7
E92000001,England,nation,2022-04-09,20_24,1039,11868,341.8
E92000001,England,nation,2022-04-09,25_29,1484,16690,442.5
E92000001,England,nation,2022-04-09,30_34,1867,19901,520.3
E92000001,England,nation,2022-04-09,35_39,1806,19814,530.0
E92000001,England,nation,2022-04-09,40_44,1705,18305,526.6
E92000001,England,nation,2022-04-09,45_49,1695,17998,494.6
E92000001,England,nation,2022-04-09,50_54,1969,20972,541.2
E92000001,England,nation,2022-04-09,55_59,1986,21106,561.1
E92000001,England,nation,2022-04-09,60+,7428,71217,521.3
E92000001,England,nation,2022-04-09,60_64,1866,18486,578.3
E92000001,England,nation,2022-04-09,65_69,1511,13921,500.0
E92000001,England,nation,2022-04-09,70_74,1404,12542,445.7
E92000001,England,nation,2022-04-09,75_79,1110,10208,507.9
E92000001,England,nation,2022-04-09,80_84,687,6585,454.4
E92000001,England,nation,2022-04-09,85_89,471,5074,573.1
E92000001,England,nation,2022-04-09,90+,379,4401,844.6
E92000001,England,nation,2022-04-09,unassigned,11,116,
E92000001,England,nation,2022-04-08,00_04,403,3863,119.2
E92000001,England,nation,2022-04-08,00_59,18353,175494,409.2
E92000001,England,nation,2022-04-08,05_09,536,5611,158.5
E92000001,England,nation,2022-04-08,10_14,603,6491,188.9
E92000001,England,nation,2022-04-08,15_19,722,7619,244.5
E92000001,England,nation,2022-04-08,20_24,1315,12271,353.4
E92000001,England,nation,2022-04-08,25_29,1714,17287,458.4
E92000001,England,nation,2022-04-08,30_34,2108,20621,539.2
E92000001,England,nation,2022-04-08,35_39,2147,20520,548.9
E92000001,England,nation,2022-04-08,40_44,2024,18922,544.3
E92000001,England,nation,2022-04-08,45_49,1998,18724,514.6
E92000001,England,nation,2022-04-08,50_54,2373,21749,561.2
E92000001,England,nation,2022-04-08,55_59,2410,21816,579.9
E92000001,England,nation,2022-04-08,60+,9022,73160,535.5
E92000001,England,nation,2022-04-08,60_64,2260,19089,597.1
E92000001,England,nation,2022-04-08,65_69,1746,14230,511.1
E92000001,England,nation,2022-04-08,70_74,1566,12874,457.5
E92000001,England,nation,2022-04-08,75_79,1310,10465,520.6
E92000001,England,nation,2022-04-08,80_84,893,6773,467.4
E92000001,England,nation,2022-04-08,85_89,679,5231,590.8
E92000001,England,nation,2022-04-08,90+,568,4498,863.2
E92000001,England,nation,2022-04-08,unassigned,16,121,
E92000001,England,nation,2022-04-07,00_04,459,4172,128.8
E92000001,England,nation,2022-04-07,00_59,22026,186113,433.9
E92000001,England,nation,2022-04-07,05_09,551,6069,171.5
E92000001,England,nation,2022-04-07,10_14,716,7060,205.5
E92000001,England,nation,2022-04-07,15_19,919,8199,263.1
E92000001,England,nation,2022-04-07,20_24,1536,12990,374.1
E92000001,England,nation,2022-04-07,25_29,2218,18395,487.7
E92000001,England,nation,2022-04-07,30_34,2640,21897,572.5
E92000001,England,nation,2022-04-07,35_39,2560,21773,582.4
E92000001,England,nation,2022-04-07,40_44,2504,19964,574.3
E92000001,England,nation,2022-04-07,45_49,2385,19851,545.6
E92000001,England,nation,2022-04-07,50_54,2768,22860,589.9
E92000001,England,nation,2022-04-07,55_59,2770,22883,608.3
E92000001,England,nation,2022-04-07,60+,9698,75485,552.6
E92000001,England,nation,2022-04-07,60_64,2468,19738,617.4
E92000001,England,nation,2022-04-07,65_69,1917,14769,530.4
E92000001,England,nation,2022-04-07,70_74,1698,13407,476.4
E92000001,England,nation,2022-04-07,75_79,1372,10723,533.5
E92000001,England,nation,2022-04-07,80_84,904,6936,478.6
E92000001,England,nation,2022-04-07,85_89,696,5324,601.3
E92000001,England,nation,2022-04-07,90+,643,4588,880.5
E92000001,England,nation,2022-04-07,unassigned,21,128,
E92000001,England,nation,2022-04-06,00_04,518,4476,138.2
E92000001,England,nation,2022-04-06,00_59,26025,197701,461.0
E92000001,England,nation,2022-04-06,05_09,715,6708,189.5
E92000001,England,nation,2022-04-06,10_14,885,7806,227.2
E92000001,England,nation,2022-04-06,15_19,1127,8938,286.9
E92000001,England,nation,2022-04-06,20_24,1925,13830,398.3
E92000001,England,nation,2022-04-06,25_29,2721,19541,518.1
E92000001,England,nation,2022-04-06,30_34,3128,23298,609.2
E92000001,England,nation,2022-04-06,35_39,3046,23083,617.5
E92000001,England,nation,2022-04-06,40_44,2806,21081,606.4
E92000001,England,nation,2022-04-06,45_49,2733,20971,576.3
E92000001,England,nation,2022-04-06,50_54,3177,23989,619.0
E92000001,England,nation,2022-04-06,55_59,3244,23980,637.5
E92000001,England,nation,2022-04-06,60+,10847,78027,571.2
E92000001,England,nation,2022-04-06,60_64,2788,20497,641.2
E92000001,England,nation,2022-04-06,65_69,2128,15224,546.8
E92000001,England,nation,2022-04-06,70_74,1933,14021,498.2
E92000001,England,nation,2022-04-06,75_79,1582,11057,550.1
E92000001,England,nation,2022-04-06,80_84,1014,7097,489.7
E92000001,England,nation,2022-04-06,85_89,770,5486,619.6
E92000001,England,nation,2022-04-06,90+,632,4645,891.4
E92000001,England,nation,2022-04-06,unassigned,19,132,
E92000001,England,nation,2022-04-05,00_04,606,5044,155.7
E92000001,England,nation,2022-04-05,00_59,28744,219202,511.1
E92000001,England,nation,2022-04-05,05_09,841,7781,219.8
E92000001,England,nation,2022-04-05,10_14,956,9157,266.5
E92000001,England,nation,2022-04-05,15_19,1179,10103,324.2
E92000001,England,nation,2022-04-05,20_24,2016,15223,438.4
E92000001,England,nation,2022-04-05,25_29,2925,21710,575.6
E92000001,England,nation,2022-04-05,30_34,3470,25920,677.7
E92000001,England,nation,2022-04-05,35_39,3457,25573,684.1
E92000001,England,nation,2022-04-05,40_44,3147,23357,671.9
E92000001,England,nation,2022-04-05,45_49,3122,23171,636.8
E92000001,England,nation,2022-04-05,50_54,3510,26230,676.8
E92000001,England,nation,2022-04-05,55_59,3515,25933,689.4
E92000001,England,nation,2022-04-05,60+,11631,82380,603.0
E92000001,England,nation,2022-04-05,60_64,3022,22020,688.8
E92000001,England,nation,2022-04-05,65_69,2174,16203,581.9
E92000001,England,nation,2022-04-05,70_74,2050,14858,528.0
E92000001,England,nation,2022-04-05,75_79,1611,11611,577.7
E92000001,England,nation,2022-04-05,80_84,1050,7310,504.4
E92000001,England,nation,2022-04-05,85_89,914,5598,632.3
E92000001,England,nation,2022-04-05,90+,810,4780,917.3
E92000001,England,nation,2022-04-05,unassigned,18,137,
E92000001,England,nation,2022-04-04,00_04,689,5652,174.5
E92000001,England,nation,2022-04-04,00_59,32173,241829,563.8
E92000001,England,nation,2022-04-04,05_09,1089,9162,258.9
E92000001,England,nation,2022-04-04,10_14,1292,10711,311.8
E92000001,England,nation,2022-04-04,15_19,1468,11494,368.9
E92000001,England,nation,2022-04-04,20_24,2316,16908,486.9
E92000001,England,nation,2022-04-04,25_29,3219,24135,639.9
E92000001,England,nation,2022-04-04,30_34,3761,28542,746.3
E92000001,England,nation,2022-04-04,35_39,3816,27905,746.5
E92000001,England,nation,2022-04-04,40_44,3398,25731,740.2
E92000001,England,nation,2022-04-04,45_49,3320,25110,690.1
E92000001,England,nation,2022-04-04,50_54,3920,28499,735.4
E92000001,England,nation,2022-04-04,55_59,3885,27980,743.8
E92000001,England,nation,2022-04-04,60+,12943,86787,635.3
E92000001,England,nation,2022-04-04,60_64,3393,23541,736.4
E92000001,England,nation,2022-04-04,65_69,2503,17316,621.9
E92000001,England,nation,2022-04-04,70_74,2165,15634,555.6
E92000001,England,nation,2022-04-04,75_79,1829,12190,606.5
E92000001,England,nation,2022-04-04,80_84,1171,7622,525.9
E92000001,England,nation,2022-04-04,85_89,955,5652,638.4
E92000001,England,nation,2022-04-04,90+,927,4832,927.3
E92000001,England,nation,2022-04-04,unassigned,24,151,
E92000001,England,nation,2022-04-03,00_04,607,6519,201.2
E92000001,England,nation,2022-04-03,00_59,25951,270227,630.1
E92000001,England,nation,2022-04-03,05_09,1000,11145,314.9
E92000001,England,nation,2022-04-03,10_14,1104,12786,372.2
E92000001,England,nation,2022-04-03,15_19,1184,13115,420.9
E92000001,England,nation,2022-04-03,20_24,1721,18559,534.5
E92000001,England,nation,2022-04-03,25_29,2409,26780,710.1
E92000001,England,nation,2022-04-03,30_34,2927,31823,832.0
E92000001,England,nation,2022-04-03,35_39,2982,31083,831.5
E92000001,England,nation,2022-04-03,40_44,2721,28868,830.4
E92000001,England,nation,2022-04-03,45_49,2745,27845,765.3
E92000001,England,nation,2022-04-03,50_54,3255,31238,806.1
E92000001,England,nation,2022-04-03,55_59,3296,30466,809.9
E92000001,England,nation,2022-04-03,60+,9648,92144,674.5
E92000001,England,nation,2022-04-03,60_64,2689,25394,794.4
E92000001,England,nation,2022-04-03,65_69,1942,18553,666.3
E92000001,England,nation,2022-04-03,70_74,1726,16700,593.4
E92000001,England,nation,2022-04-03,75_79,1394,12787,636.2
E92000001,England,nation,2022-04-03,80_84,866,8022,553.6
E92000001,England,nation,2022-04-03,85_89,589,5789,653.9
E92000001,England,nation,2022-04-03,90+,442,4899,940.2
E92000001,England,nation,2022-04-03,unassigned,7,165,
E92000001,England,nation,2022-04-02,00_04,581,6994,215.9
E92000001,England,nation,2022-04-02,00_59,22222,289289,674.5
E92000001,England,nation,2022-04-02,05_09,879,12417,350.8
E92000001,England,nation,2022-04-02,10_14,935,14533,423.0
E92000001,England,nation,2022-04-02,15_19,1020,14453,463.9
E92000001,England,nation,2022-04-02,20_24,1442,19639,565.6
E92000001,England,nation,2022-04-02,25_29,2081,28464,754.7
E92000001,England,nation,2022-04-02,30_34,2587,33966,888.1
E92000001,England,nation,2022-04-02,35_39,2512,33062,884.4
E92000001,England,nation,2022-04-02,40_44,2322,30869,888.0
E92000001,England,nation,2022-04-02,45_49,2421,29668,815.4
E92000001,England,nation,2022-04-02,50_54,2746,33166,855.8
E92000001,England,nation,2022-04-02,55_59,2696,32058,852.2
E92000001,England,nation,2022-04-02,60+,9371,95454,698.7
E92000001,England,nation,2022-04-02,60_64,2469,26622,832.8
E92000001,England,nation,2022-04-02,65_69,1820,19324,694.0
E92000001,England,nation,2022-04-02,70_74,1736,17265,613.5
E92000001,England,nation,2022-04-02,75_79,1367,13200,656.7
E92000001,England,nation,2022-04-02,80_84,875,8175,564.1
E92000001,England,nation,2022-04-02,85_89,628,5904,666.9
E92000001,England,nation,2022-04-02,90+,476,4964,952.7
E92000001,England,nation,2022-04-02,unassigned,16,187,
E92000001,England,nation,2022-04-01,00_04,712,7469,230.6
E92000001,England,nation,2022-04-01,00_59,28972,305861,713.1
E92000001,England,nation,2022-04-01,05_09,994,13526,382.1
E92000001,England,nation,2022-04-01,10_14,1172,15670,456.1
E92000001,England,nation,2022-04-01,15_19,1302,15360,493.0
E92000001,England,nation,2022-04-01,20_24,2034,20578,592.6
E92000001,England,nation,2022-04-01,25_29,2822,30030,796.2
E92000001,England,nation,2022-04-01,30_34,3384,35748,934.7
E92000001,England,nation,2022-04-01,35_39,3400,34942,934.7
E92000001,England,nation,2022-04-01,40_44,3066,32757,942.3
E92000001,England,nation,2022-04-01,45_49,3125,31240,858.6
E92000001,England,nation,2022-04-01,50_54,3484,34981,902.7
E92000001,England,nation,2022-04-01,55_59,3477,33560,892.1
E92000001,England,nation,2022-04-01,60+,11347,99054,725.1
E92000001,England,nation,2022-04-01,60_64,2909,27759,868.3
E92000001,England,nation,2022-04-01,65_69,2285,20359,731.2
E92000001,England,nation,2022-04-01,70_74,2099,17975,638.7
E92000001,England,nation,2022-04-01,75_79,1568,13645,678.9
E92000001,England,nation,2022-04-01,80_84,1056,8332,574.9
E92000001,England,nation,2022-04-01,85_89,772,5961,673.3
E92000001,England,nation,2022-04-01,90+,658,5023,964.0
E92000001,England,nation,2022-04-01,unassigned,23,182,
E92000001,England,nation,2022-03-31,00_04,763,8012,247.3
E92000001,England,nation,2022-03-31,00_59,33614,321870,750.5
E92000001,England,nation,2022-03-31,05_09,1190,14704,415.4
E92000001,England,nation,2022-03-31,10_14,1462,16829,489.8
E92000001,England,nation,2022-03-31,15_19,1658,16211,520.3
E92000001,England,nation,2022-03-31,20_24,2376,21494,619.0
E92000001,England,nation,2022-03-31,25_29,3364,31448,833.8
E92000001,England,nation,2022-03-31,30_34,4041,37678,985.1
E92000001,England,nation,2022-03-31,35_39,3870,36756,983.3
E92000001,England,nation,2022-03-31,40_44,3621,34670,997.3
E92000001,England,nation,2022-03-31,45_49,3505,32679,898.1
E92000001,England,nation,2022-03-31,50_54,3897,36457,940.7
